Year,TextGrid,TierNumber,TierName,useable,
2010,2010_09_1454.TextGrid,1,Stephen G Breyer,1,
2010,2010_09_1454.TextGrid,2,Leondra R Kruger,1,
2010,2010_09_1454.TextGrid,3,Elena Kagan,1,
2010,2010_09_1454.TextGrid,4,Antonin Scalia,1,
2010,2010_09_1454.TextGrid,5,Carolyn A Kubitschek,1,
2010,2010_09_1454.TextGrid,6,Sonia Sotomayor,1,
2010,2010_09_1454.TextGrid,7,John G Roberts,1,
2010,2010_09_1454.TextGrid,8,Ruth Bader Ginsburg,1,
2010,2010_09_1454.TextGrid,9,John R Kroger,1,
2010,2010_09_1454.TextGrid,10,Anthony Kennedy,1,
2010,2010_09_1454.TextGrid,11,Samuel Alito,1,
2010,2010_09_1476.TextGrid,1,Elena Kagan,1,
2010,2010_09_1476.TextGrid,2,Antonin Scalia,1,
2010,2010_09_1476.TextGrid,3,Daniel R Ortiz,1,
2010,2010_09_1476.TextGrid,4,Sonia Sotomayor,1,
2010,2010_09_1476.TextGrid,5,Eric Schnapper,1,
2010,2010_09_1476.TextGrid,6,John G Roberts,1,
2010,2010_09_1476.TextGrid,7,Ruth Bader Ginsburg,1,
2010,2010_09_1476.TextGrid,8,Joseph R Palmore,1,
2010,2010_09_1476.TextGrid,9,Samuel Alito,1,
2010,2010_09_1476.TextGrid,10,Anthony Kennedy,1,
2010,2010_09_152.TextGrid,1,Stephen G Breyer,1,
2010,2010_09_152.TextGrid,2,Antonin Scalia,1,
2010,2010_09_152.TextGrid,3,Benjamin J Horwich,1,
2010,2010_09_152.TextGrid,4,David C Frederick,1,
2010,2010_09_152.TextGrid,5,Sonia Sotomayor,1,
2010,2010_09_152.TextGrid,6,Kathleen M Sullivan,1,
2010,2010_09_152.TextGrid,7,John G Roberts,1,
2010,2010_09_152.TextGrid,8,Ruth Bader Ginsburg,1,
2010,2010_09_152.TextGrid,9,Unidentified Justice,1,
2010,2010_09_152.TextGrid,10,Samuel Alito,1,
2010,2010_09_152.TextGrid,11,Anthony Kennedy,1,
2010,2010_09_291.TextGrid,1,Leondra R Kruger,1,
2010,2010_09_291.TextGrid,2,Stephen G Breyer,1,
2010,2010_09_291.TextGrid,3,Antonin Scalia,1,
2010,2010_09_291.TextGrid,4,Eric Schnapper,1,
2010,2010_09_291.TextGrid,5,Sonia Sotomayor,1,
2010,2010_09_291.TextGrid,6,John G Roberts,1,
2010,2010_09_291.TextGrid,7,Ruth Bader Ginsburg,1,
2010,2010_09_291.TextGrid,8,Anthony Kennedy,1,
2010,2010_09_291.TextGrid,9,Samuel Alito,1,
2010,2010_09_291.TextGrid,10,Leigh Gross Latherow,1,
2010,2010_09_329.TextGrid,1,Stephen G Breyer,1,
2010,2010_09_329.TextGrid,2,Antonin Scalia,1,
2010,2010_09_329.TextGrid,3,Elena Kagan,1,
2010,2010_09_329.TextGrid,4,Seth P Waxman,1,
2010,2010_09_329.TextGrid,5,Sonia Sotomayor,1,
2010,2010_09_329.TextGrid,6,John G Roberts,1,
2010,2010_09_329.TextGrid,7,Joseph R Palmore,1,
2010,2010_09_329.TextGrid,8,Ruth Bader Ginsburg,1,
2010,2010_09_329.TextGrid,9,Anthony Kennedy,1,
2010,2010_09_329.TextGrid,10,Samuel Alito,1,
2010,2010_09_329.TextGrid,11,Gregory A Beck,1,
2010,2010_09_400.TextGrid,1,Stephen G Breyer,1,
2010,2010_09_400.TextGrid,2,Eric D Miller,1,
2010,2010_09_400.TextGrid,3,Antonin Scalia,1,
2010,2010_09_400.TextGrid,4,Roy G Davis,1,
2010,2010_09_400.TextGrid,5,Eric Schnapper,1,
2010,2010_09_400.TextGrid,6,Sonia Sotomayor,1,
2010,2010_09_400.TextGrid,7,John G Roberts,1,
2010,2010_09_400.TextGrid,8,Ruth Bader Ginsburg,1,
2010,2010_09_400.TextGrid,9,Samuel Alito,1,
2010,2010_09_400.TextGrid,10,Anthony Kennedy,1,
2010,2010_09_525.TextGrid,1,Mark A Perry,1,
2010,2010_09_525.TextGrid,2,Curtis E Gannon,1,
2010,2010_09_525.TextGrid,3,Stephen G Breyer,1,
2010,2010_09_525.TextGrid,4,Antonin Scalia,1,
2010,2010_09_525.TextGrid,5,Elena Kagan,1,
2010,2010_09_525.TextGrid,6,David C Frederick,1,
2010,2010_09_525.TextGrid,7,Sonia Sotomayor,1,
2010,2010_09_525.TextGrid,8,John G Roberts,1,
2010,2010_09_525.TextGrid,9,Ruth Bader Ginsburg,1,
2010,2010_09_525.TextGrid,10,Samuel Alito,1,
2010,2010_09_525.TextGrid,11,Anthony Kennedy,1,
2010,2010_09_529.TextGrid,1,Ginger D Anders,1,
2010,2010_09_529.TextGrid,2,Stephen G Breyer,1,
2010,2010_09_529.TextGrid,3,Antonin Scalia,1,
2010,2010_09_529.TextGrid,4,Earle Duncan Getchell Jr,1,
2010,2010_09_529.TextGrid,5,Seth M Galanter,1,
2010,2010_09_529.TextGrid,6,Sonia Sotomayor,1,
2010,2010_09_529.TextGrid,7,John G Roberts,1,
2010,2010_09_529.TextGrid,8,Ruth Bader Ginsburg,1,
2010,2010_09_529.TextGrid,9,Anthony Kennedy,1,
2010,2010_09_529.TextGrid,10,Samuel Alito,1,
2010,2010_09_530.TextGrid,1,Stephen G Breyer,1,
2010,2010_09_530.TextGrid,2,Dan Stormer,1,
2010,2010_09_530.TextGrid,3,Antonin Scalia,1,
2010,2010_09_530.TextGrid,4,Sonia Sotomayor,1,
2010,2010_09_530.TextGrid,5,John G Roberts,1,
2010,2010_09_530.TextGrid,6,Neal K Katyal,1,
2010,2010_09_530.TextGrid,7,Ruth Bader Ginsburg,1,
2010,2010_09_530.TextGrid,8,Anthony Kennedy,1,
2010,2010_09_530.TextGrid,9,Samuel Alito,1,
2010,2010_09_530.TextGrid,10,Unidentified Justice,1,
2010,2010_09_571.TextGrid,1,Stephen G Breyer,1,
2010,2010_09_571.TextGrid,2,Elena Kagan,1,
2010,2010_09_571.TextGrid,3,Antonin Scalia,1,
2010,2010_09_571.TextGrid,4,S Kyle Duncan,1,
2010,2010_09_571.TextGrid,5,J Gordon Cooney Jr,1,
2010,2010_09_571.TextGrid,6,Sonia Sotomayor,1,
2010,2010_09_571.TextGrid,7,John G Roberts,1,
2010,2010_09_571.TextGrid,8,Ruth Bader Ginsburg,1,
2010,2010_09_571.TextGrid,9,Samuel Alito,1,
2010,2010_09_571.TextGrid,10,Anthony Kennedy,1,
2010,2010_09_658.TextGrid,1,Stephen G Breyer,1,
2010,2010_09_658.TextGrid,2,Antonin Scalia,1,
2010,2010_09_658.TextGrid,3,Steven T Wax,1,
2010,2010_09_658.TextGrid,4,Sonia Sotomayor,1,
2010,2010_09_658.TextGrid,5,John G Roberts,1,
2010,2010_09_658.TextGrid,6,Ruth Bader Ginsburg,1,
2010,2010_09_658.TextGrid,7,John R Kroger,1,
2010,2010_09_658.TextGrid,8,Anthony Kennedy,1,
2010,2010_09_658.TextGrid,9,Samuel Alito,1,
2010,2010_09_737.TextGrid,1,Stephen G Breyer,1,
2010,2010_09_737.TextGrid,2,Elena Kagan,1,
2010,2010_09_737.TextGrid,3,Antonin Scalia,1,
2010,2010_09_737.TextGrid,4,David E Mills,1,
2010,2010_09_737.TextGrid,5,Sonia Sotomayor,1,
2010,2010_09_737.TextGrid,6,John G Roberts,1,
2010,2010_09_737.TextGrid,7,Benjamin C Mizer,1,
2010,2010_09_737.TextGrid,8,Ruth Bader Ginsburg,1,
2010,2010_09_737.TextGrid,9,Anthony Kennedy,1,
2010,2010_09_737.TextGrid,10,Samuel Alito,1,
2010,2010_09_751.TextGrid,1,Stephen G Breyer,1,
2010,2010_09_751.TextGrid,2,Elena Kagan,1,
2010,2010_09_751.TextGrid,3,Antonin Scalia,1,
2010,2010_09_751.TextGrid,4,Sean E Summers,1,
2010,2010_09_751.TextGrid,5,Margie J Phelps,1,
2010,2010_09_751.TextGrid,6,Sonia Sotomayor,1,
2010,2010_09_751.TextGrid,7,John G Roberts,1,
2010,2010_09_751.TextGrid,8,Ruth Bader Ginsburg,1,
2010,2010_09_751.TextGrid,9,Anthony Kennedy,1,
2010,2010_09_751.TextGrid,10,Samuel Alito,1,
2010,2010_09_804.TextGrid,1,Stephen G Breyer,1,
2010,2010_09_804.TextGrid,2,Antonin Scalia,1,
2010,2010_09_804.TextGrid,3,Elena Kagan,1,
2010,2010_09_804.TextGrid,4,John G Roberts,1,
2010,2010_09_804.TextGrid,5,Theodore B Olson,1,
2010,2010_09_804.TextGrid,6,Edwin S Kneedler,1,
2010,2010_09_804.TextGrid,7,Ruth Bader Ginsburg,1,
2010,2010_09_804.TextGrid,8,Anthony Kennedy,1,
2010,2010_09_804.TextGrid,9,Samuel Alito,1,
2010,2010_09_804.TextGrid,10,Stephen R Bruce,1,
2010,2010_09_834.TextGrid,1,Stephen G Breyer,0,May could use later
2010,2010_09_834.TextGrid,2,Antonin Scalia,0,May could use later
2010,2010_09_834.TextGrid,3,Jeffrey B Wall,0,May could use later
2010,2010_09_834.TextGrid,4,James H Kaster,0,May could use later
2010,2010_09_834.TextGrid,5,Sonia Sotomayor,0,May could use later
2010,2010_09_834.TextGrid,6,John G Roberts,0,May could use later
2010,2010_09_834.TextGrid,7,Carter G Phillips,0,May could use later
2010,2010_09_834.TextGrid,8,Ruth Bader Ginsburg,0,May could use later
2010,2010_09_834.TextGrid,9,Samuel Alito,0,May could use later
2010,2010_09_834.TextGrid,10,Anthony Kennedy,0,May could use later
2010,2010_09_837.TextGrid,1,Matthew D Roberts,1,
2010,2010_09_837.TextGrid,2,Stephen G Breyer,1,
2010,2010_09_837.TextGrid,3,Antonin Scalia,1,
2010,2010_09_837.TextGrid,4,Sonia Sotomayor,1,
2010,2010_09_837.TextGrid,5,Theodore B Olson,1,
2010,2010_09_837.TextGrid,6,John G Roberts,1,
2010,2010_09_837.TextGrid,7,Ruth Bader Ginsburg,1,
2010,2010_09_837.TextGrid,8,Samuel Alito,1,
2010,2010_09_868.TextGrid,1,Judith H Mizner,1,
2010,2010_09_868.TextGrid,2,Stephen G Breyer,1,
2010,2010_09_868.TextGrid,3,Antonin Scalia,1,
2010,2010_09_868.TextGrid,4,Elena Kagan,1,
2010,2010_09_868.TextGrid,5,Aaron L Weisman,1,
2010,2010_09_868.TextGrid,6,Sonia Sotomayor,1,
2010,2010_09_868.TextGrid,7,John G Roberts,1,
2010,2010_09_868.TextGrid,8,Ruth Bader Ginsburg,1,
2010,2010_09_868.TextGrid,9,Anthony Kennedy,1,
2010,2010_09_868.TextGrid,10,Samuel Alito,1,
2010,2010_09_907.TextGrid,1,Stephen G Breyer,1,
2010,2010_09_907.TextGrid,2,Elena Kagan,1,
2010,2010_09_907.TextGrid,3,Antonin Scalia,1,
2010,2010_09_907.TextGrid,4,Deanne E Maynard,1,
2010,2010_09_907.TextGrid,5,Christopher P Burke,1,
2010,2010_09_907.TextGrid,6,Nicole A Saharsky,1,
2010,2010_09_907.TextGrid,7,Sonia Sotomayor,1,
2010,2010_09_907.TextGrid,8,John G Roberts,1,
2010,2010_09_907.TextGrid,9,Ruth Bader Ginsburg,1,
2010,2010_09_907.TextGrid,10,Samuel Alito,1,
2010,2010_09_907.TextGrid,11,Anthony Kennedy,1,
2010,2010_09_987.TextGrid,1,Stephen G Breyer,1,
2010,2010_09_987.TextGrid,2,Antonin Scalia,1,
2010,2010_09_987.TextGrid,3,Elena Kagan,1,
2010,2010_09_987.TextGrid,4,Paul Bender,1,
2010,2010_09_987.TextGrid,5,Paula S Bickett,1,
2010,2010_09_987.TextGrid,6,Sonia Sotomayor,1,
2010,2010_09_987.TextGrid,7,John G Roberts,1,
2010,2010_09_987.TextGrid,8,Neal K Katyal,1,
2010,2010_09_987.TextGrid,9,Ruth Bader Ginsburg,1,
2010,2010_09_987.TextGrid,10,Samuel Alito,1,
2010,2010_09_987.TextGrid,11,Anthony Kennedy,1,
2010,2010_09_993.TextGrid,1,Stephen G Breyer,1,
2010,2010_09_993.TextGrid,2,Antonin Scalia,1,
2010,2010_09_993.TextGrid,3,Elena Kagan,1,
2010,2010_09_993.TextGrid,4,Jay P Lefkowitz,1,
2010,2010_09_993.TextGrid,5,Louis M Bograd,1,
2010,2010_09_993.TextGrid,6,Sonia Sotomayor,1,
2010,2010_09_993.TextGrid,7,John G Roberts,1,
2010,2010_09_993.TextGrid,8,Edwin S Kneedler,1,
2010,2010_09_993.TextGrid,9,Ruth Bader Ginsburg,1,
2010,2010_09_993.TextGrid,10,Samuel Alito,1,
2010,2010_09_993.TextGrid,11,Anthony Kennedy,1,
2010,2010_09_996.TextGrid,1,Michael R Bigelow,1,
2010,2010_09_996.TextGrid,2,Stephen G Breyer,1,
2010,2010_09_996.TextGrid,3,Todd Marshall,1,
2010,2010_09_996.TextGrid,4,Elena Kagan,1,
2010,2010_09_996.TextGrid,5,Antonin Scalia,1,
2010,2010_09_996.TextGrid,6,Sonia Sotomayor,1,
2010,2010_09_996.TextGrid,7,John G Roberts,1,
2010,2010_09_996.TextGrid,8,Ruth Bader Ginsburg,1,
2010,2010_09_996.TextGrid,9,Anthony Kennedy,1,
2010,2010_09_996.TextGrid,10,Samuel Alito,1,
2010,2010_10_174.TextGrid,1,Stephen G Breyer,1,
2010,2010_10_174.TextGrid,2,Elena Kagan,1,
2010,2010_10_174.TextGrid,3,Antonin Scalia,1,
2010,2010_10_174.TextGrid,4,Peter D Keisler,1,
2010,2010_10_174.TextGrid,5,John G Roberts,1,
2010,2010_10_174.TextGrid,6,Neal Kumar Katyal,1,
2010,2010_10_174.TextGrid,7,Barbara D Underwood,1,
2010,2010_10_174.TextGrid,8,Ruth Bader Ginsburg,1,
2010,2010_10_174.TextGrid,9,Anthony Kennedy,1,
2010,2010_10_174.TextGrid,10,Samuel Alito,1,
2010,2010_10_179.TextGrid,1,Stephen G Breyer,1,
2010,2010_10_179.TextGrid,2,Antonin Scalia,1,
2010,2010_10_179.TextGrid,3,Elena Kagan,1,
2010,2010_10_179.TextGrid,4,Roy T Englert Jr,1,
2010,2010_10_179.TextGrid,5,Sonia Sotomayor,1,
2010,2010_10_179.TextGrid,6,John G Roberts,1,
2010,2010_10_179.TextGrid,7,Kent L Richland,1,
2010,2010_10_179.TextGrid,8,Ruth Bader Ginsburg,1,
2010,2010_10_179.TextGrid,9,Samuel Alito,1,
2010,2010_10_179.TextGrid,10,Anthony Kennedy,1,
2010,2010_10_179.TextGrid,11,Malcolm L Stewart,1,
2010,2010_10_188.TextGrid,1,Stephen G Breyer,1,
2010,2010_10_188.TextGrid,2,Jonathan A Willens,1,
2010,2010_10_188.TextGrid,3,Antonin Scalia,1,
2010,2010_10_188.TextGrid,4,Steven Alan Reiss,1,
2010,2010_10_188.TextGrid,5,Sonia Sotomayor,1,
2010,2010_10_188.TextGrid,6,John G Roberts,1,
2010,2010_10_188.TextGrid,7,Ruth Bader Ginsburg,1,
2010,2010_10_188.TextGrid,8,Melissa Arbus Sherry,1,
2010,2010_10_188.TextGrid,9,Anthony Kennedy,1,
2010,2010_10_188.TextGrid,10,Samuel Alito,1,
2010,2010_10_235.TextGrid,1,Stephen G Breyer,1,
2010,2010_10_235.TextGrid,2,Elena Kagan,1,
2010,2010_10_235.TextGrid,3,Antonin Scalia,1,
2010,2010_10_235.TextGrid,4,Charles A Rothfeld,1,
2010,2010_10_235.TextGrid,5,David C Frederick,1,
2010,2010_10_235.TextGrid,6,Sonia Sotomayor,1,
2010,2010_10_235.TextGrid,7,John G Roberts,1,
2010,2010_10_235.TextGrid,8,Ruth Bader Ginsburg,1,
2010,2010_10_235.TextGrid,9,Anthony Kennedy,1,
2010,2010_10_235.TextGrid,10,Samuel Alito,1,
2010,2010_10_238.TextGrid,1,Stephen G Breyer,1,
2010,2010_10_238.TextGrid,2,Antonin Scalia,1,
2010,2010_10_238.TextGrid,3,Elena Kagan,1,
2010,2010_10_238.TextGrid,4,Bradley S Phillips,1,
2010,2010_10_238.TextGrid,5,Sonia Sotomayor,1,
2010,2010_10_238.TextGrid,6,John G Roberts,1,
2010,2010_10_238.TextGrid,7,William M Jay,1,
2010,2010_10_238.TextGrid,8,Ruth Bader Ginsburg,1,
2010,2010_10_238.TextGrid,9,Anthony Kennedy,1,
2010,2010_10_238.TextGrid,10,Samuel Alito,1,
2010,2010_10_238.TextGrid,11,William R Maurer,1,
2010,2010_10_277.TextGrid,1,Joseph M Sellers,1,
2010,2010_10_277.TextGrid,2,Stephen G Breyer,1,
2010,2010_10_277.TextGrid,3,Antonin Scalia,1,
2010,2010_10_277.TextGrid,4,Elena Kagan,1,
2010,2010_10_277.TextGrid,5,Theodore J Boutrous Jr,1,
2010,2010_10_277.TextGrid,6,Sonia Sotomayor,1,
2010,2010_10_277.TextGrid,7,John G Roberts,1,
2010,2010_10_277.TextGrid,8,Ruth Bader Ginsburg,1,
2010,2010_10_277.TextGrid,9,Anthony Kennedy,1,
2010,2010_10_277.TextGrid,10,Samuel Alito,1,
2010,2010_10_290.TextGrid,1,Stephen G Breyer,1,
2010,2010_10_290.TextGrid,2,Elena Kagan,1,
2010,2010_10_290.TextGrid,3,Antonin Scalia,1,
2010,2010_10_290.TextGrid,4,Thomas G Hungar,1,
2010,2010_10_290.TextGrid,5,Seth P Waxman,1,
2010,2010_10_290.TextGrid,6,Sonia Sotomayor,1,
2010,2010_10_290.TextGrid,7,Ruth Bader Ginsburg,1,
2010,2010_10_290.TextGrid,8,Anthony Kennedy,1,
2010,2010_10_290.TextGrid,9,Samuel Alito,1,
2010,2010_10_290.TextGrid,10,Malcolm L Stewart,1,
2010,2010_10_382.TextGrid,1,Pratik A Shah,1,
2010,2010_10_382.TextGrid,2,Stephen G Breyer,1,
2010,2010_10_382.TextGrid,3,Antonin Scalia,1,
2010,2010_10_382.TextGrid,4,Sonia Sotomayor,1,
2010,2010_10_382.TextGrid,5,John G Roberts,1,
2010,2010_10_382.TextGrid,6,Ruth Bader Ginsburg,1,
2010,2010_10_382.TextGrid,7,Steven D Gordon,1,
2010,2010_10_382.TextGrid,8,Samuel Alito,1,
2010,2010_10_382.TextGrid,9,Anthony Kennedy,1,
2010,2010_10_5258.TextGrid,1,Curtis E Gannon,1,
2010,2010_10_5258.TextGrid,2,Antonin Scalia,1,
2010,2010_10_5258.TextGrid,3,Elena Kagan,1,
2010,2010_10_5258.TextGrid,4,Stephen C Gordon,1,
2010,2010_10_5258.TextGrid,5,Sonia Sotomayor,1,
2010,2010_10_5258.TextGrid,6,John G Roberts,1,
2010,2010_10_5258.TextGrid,7,Ruth Bader Ginsburg,1,
2010,2010_10_5258.TextGrid,8,Samuel Alito,1,
2010,2010_10_5258.TextGrid,9,Anthony Kennedy,1,
