Year,TextGrid,TierNumber,TierName,useable,
2009,2009_08_1191.TextGrid,5,John G Roberts,1,
2009,2009_08_1191.TextGrid,6,Ruth Bader Ginsburg,1,
2009,2009_08_1191.TextGrid,7,Unidentified Justice,1,
2009,2009_08_1191.TextGrid,8,Samuel Alito,1,
2009,2009_08_1191.TextGrid,9,Anthony Kennedy,1,
2009,2009_08_1191.TextGrid,10,John Paul Stevens,1,
2009,2009_08_1191.TextGrid,11,Thomas A Dubbs,1,
2009,2009_08_1341.TextGrid,1,Herald Price Fahringer,1,
2009,2009_08_1341.TextGrid,2,Stephen G Breyer,1,
2009,2009_08_1341.TextGrid,3,Eric D Miller,1,
2009,2009_08_1341.TextGrid,4,Antonin Scalia,1,
2009,2009_08_1341.TextGrid,5,John G Roberts,1,
2009,2009_08_1341.TextGrid,6,Ruth Bader Ginsburg,1,
2009,2009_08_1341.TextGrid,7,Samuel Alito,1,
2009,2009_08_1341.TextGrid,8,Anthony Kennedy,1,
2009,2009_08_1341.TextGrid,9,John Paul Stevens,1,
2009,2009_08_1457.TextGrid,1,Stephen G Breyer,1,
2009,2009_08_1457.TextGrid,2,Antonin Scalia,1,
2009,2009_08_1457.TextGrid,3,Sheldon E Richie,1,
2009,2009_08_1457.TextGrid,4,Sonia Sotomayor,1,
2009,2009_08_1457.TextGrid,5,Neal K Katyal,1,
2009,2009_08_1457.TextGrid,6,John G Roberts,1,
2009,2009_08_1457.TextGrid,7,Ruth Bader Ginsburg,1,
2009,2009_08_1457.TextGrid,8,Anthony Kennedy,1,
2009,2009_08_1457.TextGrid,9,Samuel Alito,1,
2009,2009_08_1457.TextGrid,10,John Paul Stevens,1,
2009,2009_08_1470.TextGrid,1,Elizabeth L Jacobs,1,
2009,2009_08_1470.TextGrid,2,B Eric Restuccia,1,
2009,2009_08_1470.TextGrid,3,Stephen G Breyer,1,
2009,2009_08_1470.TextGrid,4,Antonin Scalia,1,
2009,2009_08_1470.TextGrid,5,Nicole A Saharsky,1,
2009,2009_08_1470.TextGrid,6,Sonia Sotomayor,1,
2009,2009_08_1470.TextGrid,7,John G Roberts,1,
2009,2009_08_1470.TextGrid,8,Ruth Bader Ginsburg,1,
2009,2009_08_1470.TextGrid,9,Samuel Alito,1,
2009,2009_08_1470.TextGrid,10,Anthony Kennedy,1,
2009,2009_08_1470.TextGrid,11,John Paul Stevens,1,
2009,2009_08_1521.TextGrid,1,Stephen G Breyer,1,
2009,2009_08_1521.TextGrid,2,Antonin Scalia,1,
2009,2009_08_1521.TextGrid,3,Alan Gura,1,
2009,2009_08_1521.TextGrid,4,Paul D Clement,1,
2009,2009_08_1521.TextGrid,5,James A Feldman,1,
2009,2009_08_1521.TextGrid,6,Sonia Sotomayor,1,
2009,2009_08_1521.TextGrid,7,John G Roberts,1,
2009,2009_08_1521.TextGrid,8,Ruth Bader Ginsburg,1,
2009,2009_08_1521.TextGrid,9,Samuel Alito,1,
2009,2009_08_1521.TextGrid,10,Anthony Kennedy,1,
2009,2009_08_1521.TextGrid,11,John Paul Stevens,1,
2009,2009_08_1529.TextGrid,1,Pratik A Shah,1,
2009,2009_08_1529.TextGrid,2,Stephen G Breyer,1,
2009,2009_08_1529.TextGrid,3,Antonin Scalia,1,
2009,2009_08_1529.TextGrid,4,Conal Doyle,1,
2009,2009_08_1529.TextGrid,5,Elaine J Goldenberg,1,
2009,2009_08_1529.TextGrid,6,Sonia Sotomayor,1,
2009,2009_08_1529.TextGrid,7,John G Roberts,1,
2009,2009_08_1529.TextGrid,8,Ruth Bader Ginsburg,1,
2009,2009_08_1529.TextGrid,9,Samuel Alito,1,
2009,2009_08_1529.TextGrid,10,Anthony Kennedy,1,
2009,2009_08_1529.TextGrid,11,John Paul Stevens,1,
2009,2009_08_1553.TextGrid,1,Stephen G Breyer,1,ABA PROBLEM
2009,2009_08_1553.TextGrid,2,Antonin Scalia,1,ABA PROBLEM
2009,2009_08_1553.TextGrid,3,Anthony Yang,1,ABA PROBLEM
2009,2009_08_1553.TextGrid,4,David C Frederick,1,ABA PROBLEM
2009,2009_08_1553.TextGrid,5,Sonia Sotomayor,1,ABA PROBLEM
2009,2009_08_1553.TextGrid,6,John G Roberts,1,ABA PROBLEM
2009,2009_08_1553.TextGrid,7,J Scott Ballenger,1,ABA PROBLEM
2009,2009_08_1553.TextGrid,8,Ruth Bader Ginsburg,1,ABA PROBLEM
2009,2009_08_1553.TextGrid,9,Anthony Kennedy,1,ABA PROBLEM
2009,2009_08_1555.TextGrid,1,Stephen G Breyer,0,ABA PROBLEM
2009,2009_08_1555.TextGrid,2,Antonin Scalia,0,ABA PROBLEM
2009,2009_08_1555.TextGrid,3,Petitioner Patricia A Millett,0,ABA PROBLEM
2009,2009_08_1555.TextGrid,4,Shay  Dvoretzky,0,ABA PROBLEM
2009,2009_08_1555.TextGrid,5,Sonia Sotomayor,0,ABA PROBLEM
2009,2009_08_1555.TextGrid,6,John G Roberts,0,ABA PROBLEM
2009,2009_08_1555.TextGrid,7,Ruth Bader Ginsburg,0,ABA PROBLEM
2009,2009_08_1555.TextGrid,8,Edwin S Kneedler,0,ABA PROBLEM
2009,2009_08_1555.TextGrid,9,Anthony Kennedy,0,ABA PROBLEM
2009,2009_08_1555.TextGrid,10,Samuel Alito,0,ABA PROBLEM
2009,2009_08_1555.TextGrid,11,John Paul Stevens,0,ABA PROBLEM
2009,2009_08_240.TextGrid,1,John F Farraher Jr,1,
2009,2009_08_240.TextGrid,2,Stephen G Breyer,1,
2009,2009_08_240.TextGrid,3,David Oneil,1,
2009,2009_08_240.TextGrid,4,Antonin Scalia,1,
2009,2009_08_240.TextGrid,5,Jeffrey A Lamken,1,
2009,2009_08_240.TextGrid,6,Sonia Sotomayor,1,
2009,2009_08_240.TextGrid,7,John G Roberts,1,
2009,2009_08_240.TextGrid,8,Ruth Bader Ginsburg,1,
2009,2009_08_240.TextGrid,9,Anthony Kennedy,1,
2009,2009_08_240.TextGrid,10,Samuel Alito,1,
2009,2009_08_240.TextGrid,11,John Paul Stevens,1,
2009,2009_08_304.TextGrid,1,Christopher G Browning Jr,0,string to float
2009,2009_08_304.TextGrid,2,Stephen G Breyer,0,
2009,2009_08_304.TextGrid,3,Mark T Hurt,0,
2009,2009_08_304.TextGrid,4,Antonin Scalia,0,
2009,2009_08_304.TextGrid,5,Douglas Hallwarddriemeier,0,
2009,2009_08_304.TextGrid,6,Sonia Sotomayor,0,
2009,2009_08_304.TextGrid,7,John G Roberts,0,
2009,2009_08_304.TextGrid,8,Ruth Bader Ginsburg,0,
2009,2009_08_304.TextGrid,9,Samuel Alito,0,
2009,2009_08_304.TextGrid,10,Anthony Kennedy,0,
2009,2009_08_304.TextGrid,11,John Paul Stevens,0,
2009,2009_08_351.TextGrid,1,Stephen G Breyer,1,
2009,2009_08_351.TextGrid,2,Antonin Scalia,1,
2009,2009_08_351.TextGrid,3,Thomas Peters,1,
2009,2009_08_351.TextGrid,4,Paul Castiglione,1,
2009,2009_08_351.TextGrid,5,Sonia Sotomayor,1,
2009,2009_08_351.TextGrid,6,John G Roberts,1,
2009,2009_08_351.TextGrid,7,William M Jay,1,
2009,2009_08_351.TextGrid,8,Ruth Bader Ginsburg,1,
2009,2009_08_351.TextGrid,9,Samuel Alito,1,
2009,2009_08_351.TextGrid,10,John Paul Stevens,1,
2009,2009_08_472.TextGrid,1,Stephen G Breyer,1,
2009,2009_08_472.TextGrid,2,Antonin Scalia,1,
2009,2009_08_472.TextGrid,3,Elena Kagan,1,
2009,2009_08_472.TextGrid,4,Peter J Eliasberg,1,
2009,2009_08_472.TextGrid,5,Sonia Sotomayor,1,
2009,2009_08_472.TextGrid,6,John G Roberts,1,
2009,2009_08_472.TextGrid,7,Ruth Bader Ginsburg,1,
2009,2009_08_472.TextGrid,8,Samuel Alito,1,
2009,2009_08_472.TextGrid,9,Anthony Kennedy,1,
2009,2009_08_472.TextGrid,10,John Paul Stevens,1,
2009,2009_08_538.TextGrid,1,Stephen G Breyer,1,
2009,2009_08_538.TextGrid,2,Antonin Scalia,1,
2009,2009_08_538.TextGrid,3,G Eric Brunstad Jr,1,
2009,2009_08_538.TextGrid,4,Craig G Goldblatt,1,
2009,2009_08_538.TextGrid,5,Jeffrey B Wall,1,
2009,2009_08_538.TextGrid,6,Sonia Sotomayor,1,
2009,2009_08_538.TextGrid,7,John G Roberts,1,
2009,2009_08_538.TextGrid,8,Ruth Bader Ginsburg,1,
2009,2009_08_538.TextGrid,9,Samuel Alito,1,
2009,2009_08_538.TextGrid,10,Anthony Kennedy,1,
2009,2009_08_604.TextGrid,1,Stephen G Breyer,1,
2009,2009_08_604.TextGrid,2,Antonin Scalia,1,
2009,2009_08_604.TextGrid,3,Thomas H  Geoghegan,1,
2009,2009_08_604.TextGrid,4,Sonia Sotomayor,1,
2009,2009_08_604.TextGrid,5,John G Roberts,1,
2009,2009_08_604.TextGrid,6,J Scott Ballenger,1,
2009,2009_08_604.TextGrid,7,Ruth Bader Ginsburg,1,
2009,2009_08_604.TextGrid,8,Samuel Alito,1,
2009,2009_08_604.TextGrid,9,John Paul Stevens,1,
2009,2009_08_6261.TextGrid,1,Stephen G Breyer,1,
2009,2009_08_6261.TextGrid,2,Elena Kagan,1,
2009,2009_08_6261.TextGrid,3,Antonin Scalia,1,
2009,2009_08_6261.TextGrid,4,Jaclyn S Frankfurt,1,
2009,2009_08_6261.TextGrid,5,Sonia Sotomayor,1,
2009,2009_08_6261.TextGrid,6,Robert A Long Jr,1,
2009,2009_08_6261.TextGrid,7,John G Roberts,1,
2009,2009_08_6261.TextGrid,8,Ruth Bader Ginsburg,1,
2009,2009_08_6261.TextGrid,9,Samuel Alito,1,
2009,2009_08_6261.TextGrid,10,Anthony Kennedy,1,
2009,2009_08_6261.TextGrid,11,John Paul Stevens,1,
2009,2009_08_645.TextGrid,1,Karl E Hays,1,encoding problem
2009,2009_08_645.TextGrid,2,Stephen G Breyer,1,encoding problem
2009,2009_08_645.TextGrid,3,Antonin Scalia,1,encoding problem
2009,2009_08_645.TextGrid,4,Amy Howe,1,encoding problem
2009,2009_08_645.TextGrid,5,Sonia Sotomayor,1,encoding problem
2009,2009_08_645.TextGrid,6,John G Roberts,1,encoding problem
2009,2009_08_645.TextGrid,7,Ruth Bader Ginsburg,1,encoding problem
2009,2009_08_645.TextGrid,8,Samuel Alito,1,encoding problem
2009,2009_08_645.TextGrid,9,Anthony Kennedy,1,encoding problem
2009,2009_08_645.TextGrid,10,John Paul Stevens,1,encoding problem
2009,2009_08_645.TextGrid,11,Ginger Anders,1,encoding problem
2009,2009_08_651.TextGrid,1,Stephen G Breyer,1,
2009,2009_08_651.TextGrid,2,Antonin Scalia,1,
2009,2009_08_651.TextGrid,3,Sonia Sotomayor,1,
2009,2009_08_651.TextGrid,4,John G Roberts,1,
2009,2009_08_651.TextGrid,5,Wm Robert Long Jr,1,
2009,2009_08_651.TextGrid,6,Stephen B Kinnaird,1,
2009,2009_08_651.TextGrid,7,Ruth Bader Ginsburg,1,
2009,2009_08_651.TextGrid,8,Samuel Alito,1,
2009,2009_08_651.TextGrid,9,Anthony Kennedy,1,
2009,2009_08_651.TextGrid,10,Michael R Dreeben,1,
2009,2009_08_651.TextGrid,11,John Paul Stevens,1,
2009,2009_08_661.TextGrid,1,Stephen G Breyer,1,
2009,2009_08_661.TextGrid,2,Antonin Scalia,1,
2009,2009_08_661.TextGrid,3,Gregg H Levy,1,
2009,2009_08_661.TextGrid,4,Glen D Nager,1,
2009,2009_08_661.TextGrid,5,Sonia Sotomayor,1,
2009,2009_08_661.TextGrid,6,John G Roberts,1,
2009,2009_08_661.TextGrid,7,Ruth Bader Ginsburg,1,
2009,2009_08_661.TextGrid,8,Anthony Kennedy,1,
2009,2009_08_661.TextGrid,9,Samuel Alito,1,
2009,2009_08_661.TextGrid,10,Malcolm L Stewart,1,
2009,2009_08_661.TextGrid,11,John Paul Stevens,1,
2009,2009_08_674.TextGrid,1,Eric D Miller,1,encoding problem
2009,2009_08_674.TextGrid,2,Stephen G Breyer,1,encoding problem
2009,2009_08_674.TextGrid,3,Antonin Scalia,1,encoding problem
2009,2009_08_674.TextGrid,4,Jeffrey A Lamken,1,encoding problem
2009,2009_08_674.TextGrid,5,Sonia Sotomayor,1,encoding problem
2009,2009_08_674.TextGrid,6,John G Roberts,1,encoding problem
2009,2009_08_674.TextGrid,7,Richard Blumenthal,1,encoding problem
2009,2009_08_674.TextGrid,8,Ruth Bader Ginsburg,1,encoding problem
2009,2009_08_674.TextGrid,9,Samuel Alito,1,encoding problem
2009,2009_08_674.TextGrid,10,Anthony Kennedy,1,encoding problem
2009,2009_08_674.TextGrid,11,John Paul Stevens,1,encoding problem
2009,2009_08_678.TextGrid,1,Stephen G Breyer,0,
2009,2009_08_678.TextGrid,2,Judith Resnik,0,
2009,2009_08_678.TextGrid,3,Antonin Scalia,0,
2009,2009_08_678.TextGrid,4,Randall L  Allen,0,
2009,2009_08_678.TextGrid,5,Sonia Sotomayor,0,
2009,2009_08_678.TextGrid,6,John G Roberts,0,
2009,2009_08_678.TextGrid,7,Edwin S Kneedler,0,
2009,2009_08_678.TextGrid,8,Ruth Bader Ginsburg,0,
2009,2009_08_678.TextGrid,9,Samuel Alito,0,
2009,2009_08_678.TextGrid,10,John Paul Stevens,0,
2009,2009_08_680.TextGrid,1,Stephen G Breyer,1,
2009,2009_08_680.TextGrid,2,Antonin Scalia,1,
2009,2009_08_680.TextGrid,3,Toby J Heytens,1,
2009,2009_08_680.TextGrid,4,Celia A Davis,1,
2009,2009_08_680.TextGrid,5,Sonia Sotomayor,1,
2009,2009_08_680.TextGrid,6,John G Roberts,1,
2009,2009_08_680.TextGrid,7,Ruth Bader Ginsburg,1,
2009,2009_08_680.TextGrid,8,Samuel Alito,1,
2009,2009_08_680.TextGrid,9,Anthony Kennedy,1,
2009,2009_08_680.TextGrid,10,Douglas F Gansler,1,
2009,2009_08_680.TextGrid,11,John Paul Stevens,1,
2009,2009_08_6925.TextGrid,1,Leondra R Kruger,1,
2009,2009_08_6925.TextGrid,2,Stephen G Breyer,1,
2009,2009_08_6925.TextGrid,3,Antonin Scalia,1,
2009,2009_08_6925.TextGrid,4,Lisa Call,1,
2009,2009_08_6925.TextGrid,5,Sonia Sotomayor,1,
2009,2009_08_6925.TextGrid,6,John G Roberts,1,
2009,2009_08_6925.TextGrid,7,Ruth Bader Ginsburg,1,
2009,2009_08_6925.TextGrid,8,Anthony Kennedy,1,
2009,2009_08_6925.TextGrid,9,Samuel Alito,1,
2009,2009_08_6925.TextGrid,10,John Paul Stevens,1,
2009,2009_08_724.TextGrid,1,Stephen G Breyer,1,encoding problem
2009,2009_08_724.TextGrid,2,Antonin Scalia,1,encoding problem
2009,2009_08_724.TextGrid,3,Michael J Benza,1,encoding problem
2009,2009_08_724.TextGrid,4,Richard Cordray,1,encoding problem
2009,2009_08_724.TextGrid,5,Sonia Sotomayor,1,encoding problem
2009,2009_08_724.TextGrid,6,John G Roberts,1,encoding problem
2009,2009_08_724.TextGrid,7,Ruth Bader Ginsburg,1,encoding problem
2009,2009_08_724.TextGrid,8,Anthony Kennedy,1,encoding problem
2009,2009_08_724.TextGrid,9,Samuel Alito,1,encoding problem
2009,2009_08_724.TextGrid,10,John Paul Stevens,1,encoding problem
2009,2009_08_728.TextGrid,1,Matthew D Roberts,1,
2009,2009_08_728.TextGrid,2,Stephen G Breyer,1,
2009,2009_08_728.TextGrid,3,Antonin Scalia,1,
2009,2009_08_728.TextGrid,4,Mark T Stancil,1,
2009,2009_08_728.TextGrid,5,Sonia Sotomayor,1,
2009,2009_08_728.TextGrid,6,John G Roberts,1,
2009,2009_08_728.TextGrid,7,Ruth Bader Ginsburg,1,
2009,2009_08_728.TextGrid,8,Unidentified Justice,1,
2009,2009_08_728.TextGrid,9,Samuel Alito,1,
2009,2009_08_728.TextGrid,10,Anthony Kennedy,1,
2009,2009_08_728.TextGrid,11,John Paul Stevens,1,
2009,2009_08_7412.TextGrid,1,Antonin Scalia,1,
2009,2009_08_7412.TextGrid,2,Bryan S Gowdy,1,
2009,2009_08_7412.TextGrid,3,Sonia Sotomayor,1,
2009,2009_08_7412.TextGrid,4,John G Roberts,1,
2009,2009_08_7412.TextGrid,5,Ruth Bader Ginsburg,1,
2009,2009_08_7412.TextGrid,6,Scott D Makar,1,
2009,2009_08_7412.TextGrid,7,Samuel Alito,1,
2009,2009_08_7412.TextGrid,8,Anthony Kennedy,1,
2009,2009_08_7412.TextGrid,9,John Paul Stevens,1,
2009,2009_08_7621.TextGrid,1,Stephen G Breyer,1,
2009,2009_08_7621.TextGrid,2,Antonin Scalia,1,
2009,2009_08_7621.TextGrid,3,Sonia Sotomayor,1,
2009,2009_08_7621.TextGrid,4,John G Roberts,1,
2009,2009_08_7621.TextGrid,5,Ruth Bader Ginsburg,1,
2009,2009_08_7621.TextGrid,6,Bryan Stevenson,1,
2009,2009_08_7621.TextGrid,7,Anthony Kennedy,1,
2009,2009_08_7621.TextGrid,8,Samuel Alito,1,
2009,2009_08_7621.TextGrid,9,Scott D Makar,1,
2009,2009_08_769.TextGrid,1,Stephen G Breyer,1,
2009,2009_08_769.TextGrid,2,Antonin Scalia,1,
2009,2009_08_769.TextGrid,3,Patricia A Millett,1,
2009,2009_08_769.TextGrid,4,Sonia Sotomayor,1,
2009,2009_08_769.TextGrid,5,John G Roberts,1,
2009,2009_08_769.TextGrid,6,Neal K Katyal,1,
2009,2009_08_769.TextGrid,7,Ruth Bader Ginsburg,1,
2009,2009_08_769.TextGrid,8,Anthony Kennedy,1,
2009,2009_08_769.TextGrid,9,Samuel Alito,1,
2009,2009_08_769.TextGrid,10,John Paul Stevens,1,
2009,2009_08_810.TextGrid,1,Matthew D Roberts,1,
2009,2009_08_810.TextGrid,2,Stephen G Breyer,1,
2009,2009_08_810.TextGrid,3,Antonin Scalia,1,
2009,2009_08_810.TextGrid,4,Robert A Long Jr,1,
2009,2009_08_810.TextGrid,5,John G Roberts,1,
2009,2009_08_810.TextGrid,6,Peter K Stris,1,
2009,2009_08_810.TextGrid,7,Ruth Bader Ginsburg,1,
2009,2009_08_810.TextGrid,8,Unidentified Justice,1,
2009,2009_08_810.TextGrid,9,Samuel Alito,1,
2009,2009_08_810.TextGrid,10,Anthony Kennedy,1,
2009,2009_08_876.TextGrid,1,Stephen G Breyer,1,
2009,2009_08_876.TextGrid,2,Antonin Scalia,1,
2009,2009_08_876.TextGrid,3,Sonia Sotomayor,1,
2009,2009_08_876.TextGrid,4,John G Roberts,1,
2009,2009_08_876.TextGrid,5,Miguel A Estrada,1,
2009,2009_08_876.TextGrid,6,Ruth Bader Ginsburg,1,
2009,2009_08_876.TextGrid,7,Anthony Kennedy,1,
2009,2009_08_876.TextGrid,8,Samuel Alito,1,
2009,2009_08_876.TextGrid,9,Michael R Dreeben,1,
2009,2009_08_876.TextGrid,10,John Paul Stevens,1,
2009,2009_08_905.TextGrid,1,Stephen G Breyer,1,
2009,2009_08_905.TextGrid,2,Antonin Scalia,1,
2009,2009_08_905.TextGrid,3,David C Frederick,1,
2009,2009_08_905.TextGrid,4,Kannon K Shanmugam,1,
2009,2009_08_905.TextGrid,5,Sonia Sotomayor,1,
2009,2009_08_905.TextGrid,6,John G Roberts,1,
2009,2009_08_905.TextGrid,7,Ruth Bader Ginsburg,1,
2009,2009_08_905.TextGrid,8,Unidentified Justice,1,
2009,2009_08_905.TextGrid,9,Anthony Kennedy,1,
2009,2009_08_905.TextGrid,10,Samuel Alito,1,
2009,2009_08_905.TextGrid,11,Malcolm L Stewart,1,
2009,2009_08_905.TextGrid,12,John Paul Stevens,1,
2009,2009_08_911.TextGrid,1,Stephen G Breyer,0,
2009,2009_08_911.TextGrid,2,Antonin Scalia,0,
2009,2009_08_911.TextGrid,3,Nicole A Saharsky,0,
2009,2009_08_911.TextGrid,4,Amanda C Leiter,0,
2009,2009_08_911.TextGrid,5,Sonia Sotomayor,0,
2009,2009_08_911.TextGrid,6,John G Roberts,0,
2009,2009_08_911.TextGrid,7,Ruth Bader Ginsburg,0,
2009,2009_08_911.TextGrid,8,Rick M  Schoenfield,0,
2009,2009_08_911.TextGrid,9,Anthony Kennedy,0,
2009,2009_08_911.TextGrid,10,Samuel Alito,0,
2009,2009_08_911.TextGrid,11,John Paul Stevens,0,
2009,2009_08_9156.TextGrid,1,Corey L Maze,1,
2009,2009_08_9156.TextGrid,2,Stephen G Breyer,1,
2009,2009_08_9156.TextGrid,3,Sonia Sotomayor,1,
2009,2009_08_9156.TextGrid,4,Antonin Scalia,1,
2009,2009_08_9156.TextGrid,5,John G Roberts,1,
2009,2009_08_9156.TextGrid,6,Ruth Bader Ginsburg,1,
2009,2009_08_9156.TextGrid,7,Anthony Kennedy,1,
2009,2009_08_9156.TextGrid,8,Samuel Alito,1,
2009,2009_08_9156.TextGrid,9,Kerry A Scanlon,1,
2009,2009_08_9156.TextGrid,10,John Paul Stevens,1,
2009,2009_08_964.TextGrid,1,Stephen G Breyer,1,
2009,2009_08_964.TextGrid,2,Antonin Scalia,1,
2009,2009_08_964.TextGrid,3,J Michael Jakes,1,
2009,2009_08_964.TextGrid,4,Sonia Sotomayor,1,
2009,2009_08_964.TextGrid,5,John G Roberts,1,
2009,2009_08_964.TextGrid,6,Ruth Bader Ginsburg,1,
2009,2009_08_964.TextGrid,7,Samuel Alito,1,
2009,2009_08_964.TextGrid,8,Anthony Kennedy,1,
2009,2009_08_964.TextGrid,9,John Paul Stevens,1,
2009,2009_08_964.TextGrid,10,Malcolm L Stewart,1,
2009,2009_08_970.TextGrid,1,Pratik A Shah,1,
2009,2009_08_970.TextGrid,2,Stephen G Breyer,1,
2009,2009_08_970.TextGrid,3,Antonin Scalia,1,
