Year,TextGrid,TierNumber,TierName,useable,
2012,2012_11_1160.TextGrid,6,Sonia Sotomayor,1,encoding problem
2012,2012_11_1160.TextGrid,7,John G Roberts,1,encoding problem
2012,2012_11_1160.TextGrid,8,Ruth Bader Ginsburg,1,encoding problem
2012,2012_11_1160.TextGrid,9,Anthony Kennedy,1,encoding problem
2012,2012_11_1160.TextGrid,10,Samuel Alito,1,encoding problem
2012,2012_11_1175.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_1175.TextGrid,2,Elena Kagan,1,
2012,2012_11_1175.TextGrid,3,Antonin Scalia,1,
2012,2012_11_1175.TextGrid,4,Allison M Zieve,1,
2012,2012_11_1221.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_1221.TextGrid,2,Elena Kagan,1,
2012,2012_11_1221.TextGrid,3,Antonin Scalia,1,
2012,2012_11_1221.TextGrid,4,Steffen N Johnson,1,
2012,2012_11_1221.TextGrid,5,Elaine J Goldenberg,1,
2012,2012_11_1221.TextGrid,6,Sonia Sotomayor,1,
2012,2012_11_1221.TextGrid,7,John G Roberts,1,
2012,2012_11_1221.TextGrid,8,Ruth Bader Ginsburg,1,
2012,2012_11_1221.TextGrid,9,Daniel H Ruttenberg,1,
2012,2012_11_1221.TextGrid,10,Anthony Kennedy,1,
2012,2012_11_1221.TextGrid,11,Samuel Alito,1,
2012,2012_11_1274.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_1274.TextGrid,2,Antonin Scalia,1,
2012,2012_11_1274.TextGrid,3,Elena Kagan,1,
2012,2012_11_1274.TextGrid,4,Lewis Liman,1,
2012,2012_11_1274.TextGrid,5,Jeffrey B Wall,1,
2012,2012_11_1274.TextGrid,6,Sonia Sotomayor,1,
2012,2012_11_1274.TextGrid,7,John G Roberts,1,
2012,2012_11_1274.TextGrid,8,Ruth Bader Ginsburg,1,
2012,2012_11_1274.TextGrid,9,Samuel Alito,1,
2012,2012_11_1274.TextGrid,10,Anthony Kennedy,1,
2012,2012_11_1285.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_1285.TextGrid,2,Matthew Wh Wessler,1,
2012,2012_11_1285.TextGrid,3,Elena Kagan,1,
2012,2012_11_1285.TextGrid,4,Antonin Scalia,1,
2012,2012_11_1285.TextGrid,5,Sonia Sotomayor,1,
2012,2012_11_1285.TextGrid,6,John G Roberts,1,
2012,2012_11_1285.TextGrid,7,Neal Kumar Katyal,1,
2012,2012_11_1285.TextGrid,8,Joseph R Palmore,1,
2012,2012_11_1285.TextGrid,9,Ruth Bader Ginsburg,1,
2012,2012_11_1285.TextGrid,10,Samuel Alito,1,
2012,2012_11_1285.TextGrid,11,Anthony Kennedy,1,
2012,2012_11_1327.TextGrid,1,Curtis E Gannon,1,
2012,2012_11_1327.TextGrid,2,Timothy A Baughman,1,
2012,2012_11_1327.TextGrid,3,Stephen G Breyer,1,
2012,2012_11_1327.TextGrid,4,Elena Kagan,1,
2012,2012_11_1327.TextGrid,5,Antonin Scalia,1,
2012,2012_11_1327.TextGrid,6,David A Moran,1,
2012,2012_11_1327.TextGrid,7,Sonia Sotomayor,1,
2012,2012_11_1327.TextGrid,8,John G Roberts,1,
2012,2012_11_1327.TextGrid,9,Ruth Bader Ginsburg,1,
2012,2012_11_1327.TextGrid,10,Anthony Kennedy,1,
2012,2012_11_1327.TextGrid,11,Samuel Alito,1,
2012,2012_11_1347.TextGrid,1,Stephen J Cullen,1,
2012,2012_11_1347.TextGrid,2,Stephen G Breyer,1,
2012,2012_11_1347.TextGrid,3,Elena Kagan,1,
2012,2012_11_1347.TextGrid,4,Antonin Scalia,1,
2012,2012_11_1347.TextGrid,5,Nicole A Saharsky,1,
2012,2012_11_1347.TextGrid,6,Sonia Sotomayor,1,
2012,2012_11_1347.TextGrid,7,John G Roberts,1,
2012,2012_11_1347.TextGrid,8,Ruth Bader Ginsburg,1,
2012,2012_11_1347.TextGrid,9,Michael E Manely,1,
2012,2012_11_1347.TextGrid,10,Samuel Alito,1,
2012,2012_11_1347.TextGrid,11,Anthony Kennedy,1,
2012,2012_11_1351.TextGrid,1,Pratik A Shah,1,
2012,2012_11_1351.TextGrid,2,Stephen G Breyer,1,
2012,2012_11_1351.TextGrid,3,Elena Kagan,1,
2012,2012_11_1351.TextGrid,4,Antonin Scalia,1,
2012,2012_11_1351.TextGrid,5,James A Feldman,1,
2012,2012_11_1351.TextGrid,6,Sonia Sotomayor,1,
2012,2012_11_1351.TextGrid,7,John G Roberts,1,
2012,2012_11_1351.TextGrid,8,Ruth Bader Ginsburg,1,
2012,2012_11_1351.TextGrid,9,Samuel Alito,1,
2012,2012_11_1351.TextGrid,10,Anthony Kennedy,1,
2012,2012_11_1425.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_1425.TextGrid,2,Elena Kagan,1,
2012,2012_11_1425.TextGrid,3,Antonin Scalia,1,
2012,2012_11_1425.TextGrid,4,Steven R Shapiro,1,
2012,2012_11_1425.TextGrid,5,Nicole A Saharsky,1,
2012,2012_11_1425.TextGrid,6,John N Koester Jr,1,
2012,2012_11_1425.TextGrid,7,Sonia Sotomayor,1,
2012,2012_11_1425.TextGrid,8,John G Roberts,1,
2012,2012_11_1425.TextGrid,9,Ruth Bader Ginsburg,1,
2012,2012_11_1425.TextGrid,10,Anthony Kennedy,1,
2012,2012_11_1425.TextGrid,11,Samuel Alito,1,
2012,2012_11_1447.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_1447.TextGrid,2,Elena Kagan,1,
2012,2012_11_1447.TextGrid,3,Antonin Scalia,1,
2012,2012_11_1447.TextGrid,4,Paul Rq Wolfson,1,
2012,2012_11_1447.TextGrid,5,Sonia Sotomayor,1,
2012,2012_11_1447.TextGrid,6,John G Roberts,1,
2012,2012_11_1447.TextGrid,7,Edwin S Kneedler,1,
2012,2012_11_1447.TextGrid,8,Paul J Beard Ii,1,
2012,2012_11_1447.TextGrid,9,Ruth Bader Ginsburg,1,
2012,2012_11_1447.TextGrid,10,Anthony Kennedy,1,
2012,2012_11_1447.TextGrid,11,Samuel Alito,1,
2012,2012_11_1450.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_1450.TextGrid,2,Elena Kagan,1,
2012,2012_11_1450.TextGrid,3,Antonin Scalia,1,
2012,2012_11_1450.TextGrid,4,Theodore J Boutrous Jr,1,
2012,2012_11_1450.TextGrid,5,David C Frederick,1,
2012,2012_11_1450.TextGrid,6,Sonia Sotomayor,1,
2012,2012_11_1450.TextGrid,7,John G Roberts,1,
2012,2012_11_1450.TextGrid,8,Ruth Bader Ginsburg,1,
2012,2012_11_1450.TextGrid,9,Anthony Kennedy,1,
2012,2012_11_1450.TextGrid,10,Samuel Alito,1,
2012,2012_11_1518.TextGrid,1,Curtis E Gannon,1,
2012,2012_11_1518.TextGrid,2,Stephen G Breyer,1,
2012,2012_11_1518.TextGrid,3,Bill D Bensinger,1,
2012,2012_11_1518.TextGrid,4,Antonin Scalia,1,
2012,2012_11_1518.TextGrid,5,Elena Kagan,1,
2012,2012_11_1518.TextGrid,6,Thomas M Byrne,1,
2012,2012_11_1518.TextGrid,7,Sonia Sotomayor,1,
2012,2012_11_1518.TextGrid,8,John G Roberts,1,
2012,2012_11_1518.TextGrid,9,Ruth Bader Ginsburg,1,
2012,2012_11_1518.TextGrid,10,Samuel Alito,1,
2012,2012_11_1518.TextGrid,11,Anthony Kennedy,1,
2012,2012_11_1545.TextGrid,1,Donald B Verrilli Jr,1,
2012,2012_11_1545.TextGrid,2,Stephen G Breyer,1,
2012,2012_11_1545.TextGrid,3,Elena Kagan,1,
2012,2012_11_1545.TextGrid,4,Antonin Scalia,1,
2012,2012_11_1545.TextGrid,5,Sonia Sotomayor,1,
2012,2012_11_1545.TextGrid,6,John G Roberts,1,
2012,2012_11_1545.TextGrid,7,Ruth Bader Ginsburg,1,
2012,2012_11_1545.TextGrid,8,Anthony Kennedy,1,
2012,2012_11_1545.TextGrid,9,Thomas C Goldstein,1,
2012,2012_11_184.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_184.TextGrid,2,Elena Kagan,1,
2012,2012_11_184.TextGrid,3,Antonin Scalia,1,
2012,2012_11_184.TextGrid,4,Sarah E Harrington,1,
2012,2012_11_184.TextGrid,5,Eric Schnapper,1,
2012,2012_11_184.TextGrid,6,Sonia Sotomayor,1,
2012,2012_11_184.TextGrid,7,John G Roberts,1,
2012,2012_11_184.TextGrid,8,Ruth Bader Ginsburg,1,
2012,2012_11_184.TextGrid,9,Samuel Alito,1,
2012,2012_11_184.TextGrid,10,Anthony Kennedy,1,
2012,2012_11_207.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_207.TextGrid,2,Elena Kagan,1,
2012,2012_11_207.TextGrid,3,Antonin Scalia,1,
2012,2012_11_207.TextGrid,4,Katherine Winfree,1,
2012,2012_11_207.TextGrid,5,Kannon K Shanmugam,1,
2012,2012_11_207.TextGrid,6,Sonia Sotomayor,1,
2012,2012_11_207.TextGrid,7,John G Roberts,1,
2012,2012_11_207.TextGrid,8,Ruth Bader Ginsburg,1,
2012,2012_11_207.TextGrid,9,Anthony Kennedy,1,
2012,2012_11_207.TextGrid,10,Michael R Dreeben,1,
2012,2012_11_207.TextGrid,11,Samuel Alito,1,
2012,2012_11_338.TextGrid,1,Jeffrey L Fisher,1,
2012,2012_11_338.TextGrid,2,Elena Kagan,1,
2012,2012_11_338.TextGrid,3,Antonin Scalia,1,
2012,2012_11_338.TextGrid,4,Sonia Sotomayor,1,
2012,2012_11_338.TextGrid,5,John G Roberts,1,
2012,2012_11_338.TextGrid,6,Timothy S Bishop,1,
2012,2012_11_338.TextGrid,7,Ruth Bader Ginsburg,1,
2012,2012_11_338.TextGrid,8,Anthony Kennedy,1,
2012,2012_11_338.TextGrid,9,Malcolm L Stewart,1,
2012,2012_11_5076.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_5076.TextGrid,2,Elena Kagan,1,
2012,2012_11_5076.TextGrid,3,Antonin Scalia,1,
2012,2012_11_5076.TextGrid,4,Earle Duncan Getchell Jr,1,
2012,2012_11_5076.TextGrid,5,Sonia Sotomayor,1,
2012,2012_11_5076.TextGrid,6,John G Roberts,1,
2012,2012_11_5076.TextGrid,7,Ruth Bader Ginsburg,1,
2012,2012_11_5076.TextGrid,8,Deepak Gupta,1,
2012,2012_11_5076.TextGrid,9,Anthony Kennedy,1,
2012,2012_11_556.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_556.TextGrid,2,Elena Kagan,1,
2012,2012_11_556.TextGrid,3,Antonin Scalia,1,
2012,2012_11_556.TextGrid,4,Daniel R Ortiz,1,
2012,2012_11_556.TextGrid,5,Sonia Sotomayor,1,
2012,2012_11_556.TextGrid,6,John G Roberts,1,
2012,2012_11_556.TextGrid,7,Ruth Bader Ginsburg,1,
2012,2012_11_556.TextGrid,8,Sri Srinivasan,1,
2012,2012_11_556.TextGrid,9,Anthony Kennedy,1,
2012,2012_11_556.TextGrid,10,Gregory G Garre,1,
2012,2012_11_556.TextGrid,11,Samuel Alito,1,
2012,2012_11_597.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_597.TextGrid,2,Antonin Scalia,1,
2012,2012_11_597.TextGrid,3,James F Goodhart,1,
2012,2012_11_597.TextGrid,4,Sonia Sotomayor,1,
2012,2012_11_597.TextGrid,5,John G Roberts,1,
2012,2012_11_597.TextGrid,6,Edwin S Kneedler,1,
2012,2012_11_597.TextGrid,7,Ruth Bader Ginsburg,1,
2012,2012_11_597.TextGrid,8,Anthony Kennedy,1,
2012,2012_11_597.TextGrid,9,Samuel Alito,1,
2012,2012_11_626.TextGrid,1,Curtis E Gannon,1,
2012,2012_11_626.TextGrid,2,Stephen G Breyer,1,
2012,2012_11_626.TextGrid,3,Elena Kagan,1,
2012,2012_11_626.TextGrid,4,Antonin Scalia,1,
2012,2012_11_626.TextGrid,5,Jeffrey L Fisher,1,
2012,2012_11_626.TextGrid,6,David C Frederick,1,
2012,2012_11_626.TextGrid,7,Sonia Sotomayor,1,
2012,2012_11_626.TextGrid,8,John G Roberts,1,
2012,2012_11_626.TextGrid,9,Ruth Bader Ginsburg,1,
2012,2012_11_626.TextGrid,10,Anthony Kennedy,1,
2012,2012_11_626.TextGrid,11,Samuel Alito,1,
2012,2012_11_697.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_697.TextGrid,2,Elena Kagan,1,
2012,2012_11_697.TextGrid,3,Antonin Scalia,1,
2012,2012_11_697.TextGrid,4,E Joshua Rosenkranz,1,
2012,2012_11_697.TextGrid,5,Sonia Sotomayor,1,
2012,2012_11_697.TextGrid,6,John G Roberts,1,
2012,2012_11_697.TextGrid,7,Theodore B Olson,1,
2012,2012_11_697.TextGrid,8,Ruth Bader Ginsburg,1,
2012,2012_11_697.TextGrid,9,Samuel Alito,1,
2012,2012_11_697.TextGrid,10,Anthony Kennedy,1,
2012,2012_11_697.TextGrid,11,Malcolm L Stewart,1,
2012,2012_11_702.TextGrid,1,Pratik A Shah,1,
2012,2012_11_702.TextGrid,2,Stephen G Breyer,1,
2012,2012_11_702.TextGrid,3,Elena Kagan,1,
2012,2012_11_702.TextGrid,4,Antonin Scalia,1,
2012,2012_11_702.TextGrid,5,Sonia Sotomayor,1,
2012,2012_11_702.TextGrid,6,John G Roberts,1,
2012,2012_11_702.TextGrid,7,Ruth Bader Ginsburg,1,
2012,2012_11_702.TextGrid,8,Anthony Kennedy,1,
2012,2012_11_702.TextGrid,9,Thomas C Goldstein,1,
2012,2012_11_770.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_770.TextGrid,2,Antonin Scalia,1,
2012,2012_11_770.TextGrid,3,Elena Kagan,1,
2012,2012_11_770.TextGrid,4,Jeffrey B Wall,1,
2012,2012_11_770.TextGrid,5,Kannon K Shanmugam,1,
2012,2012_11_770.TextGrid,6,Sonia Sotomayor,1,
2012,2012_11_770.TextGrid,7,John G Roberts,1,
2012,2012_11_770.TextGrid,8,Ruth Bader Ginsburg,1,
2012,2012_11_770.TextGrid,9,Anthony Kennedy,1,
2012,2012_11_770.TextGrid,10,Samuel Alito,1,
2012,2012_11_796.TextGrid,1,Mark P Walters,1,
2012,2012_11_796.TextGrid,2,Stephen G Breyer,1,
2012,2012_11_796.TextGrid,3,Elena Kagan,1,
2012,2012_11_796.TextGrid,4,Antonin Scalia,1,
2012,2012_11_796.TextGrid,5,Seth P Waxman,1,
2012,2012_11_796.TextGrid,6,Sonia Sotomayor,1,
2012,2012_11_796.TextGrid,7,John G Roberts,1,
2012,2012_11_796.TextGrid,8,Ruth Bader Ginsburg,1,
2012,2012_11_796.TextGrid,9,Melissa Arbus Sherry,1,
2012,2012_11_796.TextGrid,10,Anthony Kennedy,1,
2012,2012_11_798.TextGrid,1,John F Bash,0,index problem
2012,2012_11_798.TextGrid,2,Stephen G Breyer,0,index problem
2012,2012_11_798.TextGrid,3,Elena Kagan,0,index problem
2012,2012_11_798.TextGrid,4,Antonin Scalia,0,index problem
2012,2012_11_798.TextGrid,5,Steven S Rosenthal,0,index problem
2012,2012_11_798.TextGrid,6,Sonia Sotomayor,0,index problem
2012,2012_11_798.TextGrid,7,John G Roberts,0,index problem
2012,2012_11_798.TextGrid,8,Ruth Bader Ginsburg,0,index problem
2012,2012_11_798.TextGrid,9,Anthony Kennedy,0,index problem
2012,2012_11_798.TextGrid,10,Daniel N  Lerman,0,index problem
2012,2012_11_817.TextGrid,1,Stephen G Breyer,0,index problem
2012,2012_11_817.TextGrid,2,Elena Kagan,0,index problem
2012,2012_11_817.TextGrid,3,Antonin Scalia,0,index problem
2012,2012_11_817.TextGrid,4,Glen P  Gifford,0,index problem
2012,2012_11_817.TextGrid,5,Sonia Sotomayor,0,index problem
2012,2012_11_820.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_820.TextGrid,2,Elena Kagan,1,
2012,2012_11_820.TextGrid,3,Antonin Scalia,1,
2012,2012_11_820.TextGrid,4,Jeffrey L Fisher,1,
2012,2012_11_820.TextGrid,5,Sonia Sotomayor,1,
2012,2012_11_820.TextGrid,6,John G Roberts,1,
2012,2012_11_820.TextGrid,7,Ruth Bader Ginsburg,1,
2012,2012_11_820.TextGrid,8,Michael R Dreeben,1,
2012,2012_11_820.TextGrid,9,Anthony Kennedy,1,
2012,2012_11_820.TextGrid,10,Samuel Alito,1,
2012,2012_11_864.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_864.TextGrid,2,Antonin Scalia,1,
2012,2012_11_864.TextGrid,3,Elena Kagan,1,
2012,2012_11_864.TextGrid,4,Barry Barnett,1,
2012,2012_11_864.TextGrid,5,Miguel Estrada,1,
2012,2012_11_864.TextGrid,6,Sonia Sotomayor,1,
2012,2012_11_864.TextGrid,7,John G Roberts,1,
2012,2012_11_864.TextGrid,8,Ruth Bader Ginsburg,1,
2012,2012_11_864.TextGrid,9,Samuel Alito,1,
2012,2012_11_864.TextGrid,10,Anthony Kennedy,1,
2012,2012_11_889.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_889.TextGrid,2,Elena Kagan,1,
2012,2012_11_889.TextGrid,3,Antonin Scalia,1,
2012,2012_11_889.TextGrid,4,Charles A Rothfeld,1,
2012,2012_11_889.TextGrid,5,Ann Oconnell,1,
2012,2012_11_889.TextGrid,6,Sonia Sotomayor,1,
2012,2012_11_889.TextGrid,7,John G Roberts,1,
2012,2012_11_889.TextGrid,8,Ruth Bader Ginsburg,1,
2012,2012_11_889.TextGrid,9,Anthony Kennedy,1,
2012,2012_11_889.TextGrid,10,Samuel Alito,1,
2012,2012_11_889.TextGrid,11,Lisa S Blatt,1,
2012,2012_11_8976.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_8976.TextGrid,2,Elena Kagan,1,
2012,2012_11_8976.TextGrid,3,Antonin Scalia,1,
2012,2012_11_8976.TextGrid,4,Sarah E Harrington,1,
2012,2012_11_8976.TextGrid,5,Sonia Sotomayor,1,
2012,2012_11_8976.TextGrid,6,John G Roberts,1,
2012,2012_11_8976.TextGrid,7,Aj Kramer,1,
2012,2012_11_9307.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_9307.TextGrid,2,Elena Kagan,1,
2012,2012_11_9307.TextGrid,3,Antonin Scalia,1,
2012,2012_11_9307.TextGrid,4,Patricia A Gilley,1,
2012,2012_11_9307.TextGrid,5,Jeffrey B Wall,1,
2012,2012_11_9307.TextGrid,6,Sonia Sotomayor,1,
2012,2012_11_9307.TextGrid,7,John G Roberts,1,
2012,2012_11_9307.TextGrid,8,Ruth Bader Ginsburg,1,
2012,2012_11_9307.TextGrid,9,Anthony Kennedy,1,
2012,2012_11_9307.TextGrid,10,Samuel Alito,1,
2012,2012_11_9540.TextGrid,1,Stephen G Breyer,1,
2012,2012_11_9540.TextGrid,2,Antonin Scalia,1,
2012,2012_11_9540.TextGrid,3,Elena Kagan,1,
2012,2012_11_9540.TextGrid,4,Benjamin J Horwich,1,
2012,2012_11_9540.TextGrid,5,Sonia Sotomayor,1,
2012,2012_11_9540.TextGrid,6,John G Roberts,1,
2012,2012_11_9540.TextGrid,7,Dan B Johnson,1,
2012,2012_11_9540.TextGrid,8,Ruth Bader Ginsburg,1,
2012,2012_11_9540.TextGrid,9,Samuel Alito,1,
2012,2012_11_9540.TextGrid,10,Anthony Kennedy,1,
2012,2012_11_982.TextGrid,1,Ginger D  Anders,1,
2012,2012_11_982.TextGrid,2,Stephen G Breyer,1,
2012,2012_11_982.TextGrid,3,Elena Kagan,1,
2012,2012_11_982.TextGrid,4,Antonin Scalia,1,
2012,2012_11_982.TextGrid,5,James W Dabney,1,
2012,2012_11_982.TextGrid,6,Sonia Sotomayor,1,
2012,2012_11_982.TextGrid,7,John G Roberts,1,
2012,2012_11_982.TextGrid,8,Ruth Bader Ginsburg,1,
2012,2012_11_982.TextGrid,9,Anthony Kennedy,1,
2012,2012_11_982.TextGrid,10,Thomas C Goldstein,1,
2012,2012_11_9953.TextGrid,1,Carla S Sigler,1,
2012,2012_11_9953.TextGrid,2,Stephen G Breyer,1,
2012,2012_11_9953.TextGrid,3,Elena Kagan,1,
2012,2012_11_9953.TextGrid,4,Antonin Scalia,1,
2012,2012_11_9953.TextGrid,5,Clarence Thomas,1,
2012,2012_11_9953.TextGrid,6,Sonia Sotomayor,1,
2012,2012_11_9953.TextGrid,7,John G Roberts,1,
2012,2012_11_9953.TextGrid,8,Richard  Bourke,1,
2012,2012_11_9953.TextGrid,9,Ruth Bader Ginsburg,1,
2012,2012_11_9953.TextGrid,10,Anthony Kennedy,1,
2012,2012_11_9953.TextGrid,11,Samuel Alito,1,
2012,2012_12_10.TextGrid,1,Stephen G Breyer,1,
2012,2012_12_10.TextGrid,2,Antonin Scalia,1,
2012,2012_12_10.TextGrid,3,Sonia Sotomayor,1,
2012,2012_12_10.TextGrid,4,David W Bowker,1,
2012,2012_12_10.TextGrid,5,John G Roberts,1,
2012,2012_12_10.TextGrid,6,Sri Srinivasan,1,
2012,2012_12_10.TextGrid,7,Ruth Bader Ginsburg,1,
2012,2012_12_10.TextGrid,8,Samuel Alito,1,
2012,2012_12_10.TextGrid,9,Anthony Kennedy,1,
2012,2012_12_123.TextGrid,1,Stephen G Breyer,1,
2012,2012_12_123.TextGrid,2,Elena Kagan,1,
2012,2012_12_123.TextGrid,3,Antonin Scalia,1,
2012,2012_12_123.TextGrid,4,Sonia Sotomayor,1,
2012,2012_12_123.TextGrid,5,John G Roberts,1,
2012,2012_12_123.TextGrid,6,Joseph R Palmore,1,
2012,2012_12_123.TextGrid,7,Ruth Bader Ginsburg,1,
2012,2012_12_123.TextGrid,8,Anthony Kennedy,1,
2012,2012_12_123.TextGrid,9,Samuel Alito,1,
2012,2012_12_123.TextGrid,10,Michael W Mcconnell,1,
2012,2012_12_126.TextGrid,1,Stephen G Breyer,1,
2012,2012_12_126.TextGrid,2,Elena Kagan,1,
2012,2012_12_126.TextGrid,3,Antonin Scalia,1,
2012,2012_12_126.TextGrid,4,Chad A Readler,1,
2012,2012_12_126.TextGrid,5,Sonia Sotomayor,1,
2012,2012_12_126.TextGrid,6,John G Roberts,1,
2012,2012_12_126.TextGrid,7,Ruth Bader Ginsburg,1,
2012,2012_12_126.TextGrid,8,Anthony Kennedy,1,
2012,2012_12_126.TextGrid,9,Samuel Alito,1,
2012,2012_12_126.TextGrid,10,John J Bursch,1,
2012,2012_12_133.TextGrid,1,Stephen G Breyer,1,
2012,2012_12_133.TextGrid,2,Antonin Scalia,1,
2012,2012_12_133.TextGrid,3,Elena Kagan,1,
2012,2012_12_133.TextGrid,4,Paul D Clement,1,
2012,2012_12_133.TextGrid,5,John G Roberts,1,
2012,2012_12_133.TextGrid,6,Ruth Bader Ginsburg,1,
2012,2012_12_133.TextGrid,7,Michael Kellogg,1,
2012,2012_12_133.TextGrid,8,Samuel Alito,1,
2012,2012_12_133.TextGrid,9,Anthony Kennedy,1,
2012,2012_12_133.TextGrid,10,Malcolm L Stewart,1,
2012,2012_12_135.TextGrid,1,Eric D Katz,1,
2012,2012_12_135.TextGrid,2,Stephen G Breyer,1,
2012,2012_12_135.TextGrid,3,Elena Kagan,1,
2012,2012_12_135.TextGrid,4,Antonin Scalia,1,
2012,2012_12_135.TextGrid,5,Seth P Waxman,1,
2012,2012_12_135.TextGrid,6,Sonia Sotomayor,1,
2012,2012_12_135.TextGrid,7,John G Roberts,1,
2012,2012_12_135.TextGrid,8,Ruth Bader Ginsburg,1,
2012,2012_12_135.TextGrid,9,Anthony Kennedy,1,
2012,2012_12_135.TextGrid,10,Samuel Alito,1,
2012,2012_12_142.TextGrid,1,Stephen G Breyer,1,
2012,2012_12_142.TextGrid,2,Antonin Scalia,1,
2012,2012_12_142.TextGrid,3,Elena Kagan,1,
2012,2012_12_142.TextGrid,4,Anthony A Yang,1,
2012,2012_12_142.TextGrid,5,Jay P Lefkowitz,1,
2012,2012_12_142.TextGrid,6,David C Frederick,1,
